,user,timestamp,song_id,genre,song_name,artists,duration_ms
2359,Aaron Robinson,1717671446000,3u6PxWema1snbjLbFEyjkJ,folk-pop,Atlantis - Extra Sped Up Version,Seafret,190759.0
2360,Aaron Robinson,1717713285000,3WMj3VfJhsKO6KcGy3ddDb,folk-pop,Here We Go,WILD,190017.0
2361,Aaron Robinson,1717718365000,75GzLKzGuCPSayNucAoSC6,indie pop,I Don't Wanna See You Cryin' Anymore,Adam Melchor,223728.0
2362,Aaron Robinson,1717742036000,2BOUrjXoRIo2YHVAyZyXVX,alternative rock,Colors,Beck,261742.0
2363,Aaron Robinson,1717810777000,5nZTvs242o6FWluCfmZZAM,indie rock,Sleep Alone,Two Door Cinema Club,236440.0
2364,Aaron Robinson,1717883071000,2ToW7zhGCrVrLU4fiKj9U1,folk-pop,Cleopatra,The Lumineers,201413.0
2365,Aaron Robinson,1717964473000,5KX2DSPC6aCA0pdDidTmBC,alternative rock,The Rip,Portishead,270947.0
2366,Aaron Robinson,1717983100000,2ihCaVdNZmnHZWt0fvAM7B,folk-pop,Little Talks,Of Monsters and Men,266600.0
2367,Aaron Robinson,1718063595000,29jtZGdgpE2lWm2mkIt6HS,folk-pop,Mess Is Mine,Vance Joy,223640.0
2368,Aaron Robinson,1718088620000,3rJDsZjIaCfJQSqRUvl0BM,indie pop,Funeral,Phoebe Bridgers,232373.0
2369,Aaron Robinson,1718169214000,3vNFsxBbA4dPkymPF5Jm1b,alternative rock,This Mess We're In,PJ Harvey,235840.0
2370,Aaron Robinson,1718202283000,4LyIHEDbAWDeKV0JbVZae9,indie pop,affection,BETWEEN FRIENDS,235226.0
2371,Aaron Robinson,1718236749000,2BOUrjXoRIo2YHVAyZyXVX,alternative rock,Colors,Beck,261742.0
2372,Aaron Robinson,1718296609000,1XrSjpNe49IiygZfzb74pk,indie pop,What Once Was,Her's,255067.0
2373,Aaron Robinson,1718340823000,04Glred2wGdSNH11Qh4EDe,alternative rock,This Is Love,PJ Harvey,226667.0
2374,Aaron Robinson,1718374650000,4iEOVEULZRvmzYSZY2ViKN,indie rock,Left Hand Free,alt-J,173631.0
2375,Aaron Robinson,1718397137000,0PyopHInX2qJzsRUKgNnxI,folk-pop,Queen of Disaster,LULLANAS,221413.0
2376,Aaron Robinson,1718399468000,5nZTvs242o6FWluCfmZZAM,indie rock,Sleep Alone,Two Door Cinema Club,236440.0
2377,Aaron Robinson,1718451921000,0QrUw86ZKRgNGGgrvC5yC5,folk-pop,Lost,Dermot Kennedy,224306.0
2378,Joshua Hughes,1716929391000,1Q3HtTFGxjmEljAw7Y0CaR,hip hop,Options,NF,206040.0
2379,Joshua Hughes,1717002295000,0u695M7KyzXaPIjpEbxOkB,hip hop,SICKO MODE - Skrillex Remix,Travis Scott,304512.0
2380,Joshua Hughes,1717035110000,2YzmfPLqUx5CJOaw5ThsBV,hip hop,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,202636.0
2381,Joshua Hughes,1717118931000,0vkzRCT7wzqWCFJw5TN1MQ,hip hop,Save The Day (feat. Coi Leray & LouGotCash),Ski Mask The Slump God,178720.0
2382,Joshua Hughes,1717152077000,2uEuo87JC9tc1dzmPUtOxj,hip hop,Returns,NF,232053.0
2383,Joshua Hughes,1717195193000,3gahizdt1kEi5ovjCn6eql,trap,SOLVED THE PROBLEM,Comethazine,117073.0
2384,Joshua Hughes,1717249348000,3ebfDw8WEbf0DxGh47R2lo,hip hop,I Miss The Days,NF,269185.0
2385,Joshua Hughes,1717272459000,3gahizdt1kEi5ovjCn6eql,trap,SOLVED THE PROBLEM,Comethazine,117073.0
2386,Joshua Hughes,1717351780000,5DoPoFpGLfEu9KyhbGULMB,dfw rap,2z Don Corleon,Lil 2z,117943.0
2387,Joshua Hughes,1717401524000,07FkzikE6FuHIa8Ma7zJGc,hip hop,Lie,NF,209213.0
2388,Joshua Hughes,1717477570000,0vkzRCT7wzqWCFJw5TN1MQ,hip hop,Save The Day (feat. Coi Leray & LouGotCash),Ski Mask The Slump God,178720.0
2389,Joshua Hughes,1717537480000,2PqSOrlabozEH6KXs7BvQr,hip hop,Let Me Go,NF,277777.0
2390,Joshua Hughes,1717601698000,0aQA9DP54h37OevE7hRc2a,hip hop,My Stress,NF,252712.0
2391,Joshua Hughes,1717634734000,7ssFG94tZHpX9vbIFM0GVH,hip hop,No Excuses,NF,201720.0
2392,Joshua Hughes,1717692635000,3Q5cLvkKsHJvYltf8k7HkO,hip hop,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",Ty Dolla $ign,231618.0
2393,Joshua Hughes,1717737563000,3ebfDw8WEbf0DxGh47R2lo,hip hop,I Miss The Days,NF,269185.0
2394,Joshua Hughes,1717793094000,5PdEiev2BkKiZtZFcNKjfM,hip hop,Hate Myself,NF,260253.0
2395,Joshua Hughes,1717803862000,0aQA9DP54h37OevE7hRc2a,hip hop,My Stress,NF,252712.0
2396,Joshua Hughes,1717807703000,6MxMqCgqmekcr0VwSU7AVH,hip hop,Time,NF,240429.0
2397,Joshua Hughes,1717821494000,2PqSOrlabozEH6KXs7BvQr,hip hop,Let Me Go,NF,277777.0
2398,Joshua Hughes,1717854735000,0vkzRCT7wzqWCFJw5TN1MQ,hip hop,Save The Day (feat. Coi Leray & LouGotCash),Ski Mask The Slump God,178720.0
2399,Joshua Hughes,1717884264000,5lehoWkVPujeOAwb8BO0uK,hip hop,Only,NF,225440.0
2400,Joshua Hughes,1717937308000,1SDtZ69uALD5zW8k9S8hTf,hip hop,Nate,NF,302120.0
2401,Joshua Hughes,1718010467000,5VuxWXbt7XENQCtE9TzpTv,dfw rap,Spoil My Night (feat. Swae Lee),Post Malone,194560.0
2402,Joshua Hughes,1718050631000,0O6u0VJ46W86TxN9wgyqDj,dfw rap,I Like You (A Happier Song) (with Doja Cat),Post Malone,192841.0
2403,Joshua Hughes,1718123838000,3vWzyGTu6Ovo1GdrcJqH6e,hip hop,Scared of the Dark (feat. XXXTENTACION),Lil Wayne,233000.0
2404,Joshua Hughes,1718160596000,3EtyEzMpfKSaoVhPunvbRV,hip hop,Leave Me Alone,NF,308652.0
2405,Joshua Hughes,1718162704000,1SDtZ69uALD5zW8k9S8hTf,hip hop,Nate,NF,302120.0
2406,Joshua Hughes,1718233523000,5lehoWkVPujeOAwb8BO0uK,hip hop,Only,NF,225440.0
2407,Joshua Hughes,1718309148000,0vkzRCT7wzqWCFJw5TN1MQ,hip hop,Save The Day (feat. Coi Leray & LouGotCash),Ski Mask The Slump God,178720.0
2408,Joshua Hughes,1718327402000,551xyaSJsg8hILXFq9JdST,hip hop,THE PLAN,Travis Scott,185851.0
2409,Joshua Hughes,1718389699000,551xyaSJsg8hILXFq9JdST,hip hop,THE PLAN,Travis Scott,185851.0
2410,Joshua Hughes,1718440870000,5DoPoFpGLfEu9KyhbGULMB,dfw rap,2z Don Corleon,Lil 2z,117943.0
2411,Joshua Hughes,1718479684000,3EtyEzMpfKSaoVhPunvbRV,hip hop,Leave Me Alone,NF,308652.0
2412,Joshua Hughes,1718507371000,5rLyYxZNzca00ENADO9m54,hip hop,When I Grow Up,NF,196800.0
2413,Joshua Hughes,1718525412000,3vWzyGTu6Ovo1GdrcJqH6e,hip hop,Scared of the Dark (feat. XXXTENTACION),Lil Wayne,233000.0
2414,Joshua Hughes,1718595508000,5wfllwdjglyQislkskYLBv,hip hop,Day 'N' Nite (Nightmare),Kid Cudi,221240.0
2415,Joshua Hughes,1718659241000,4cBlIM5AjnQ74f52Dv7T5K,hip hop,Change,NF,234074.0
2416,Joshua Hughes,1718729297000,3swc6WTsr7rl9DqQKQA55C,dfw rap,Psycho (feat. Ty Dolla $ign),Post Malone,221440.0
2417,Joshua Hughes,1718800619000,40uMIn2zJLAQhNXghRjBed,dfw rap,Motley Crew,Post Malone,184213.0
2418,Joshua Hughes,1718879241000,3KkXRkHbMCARz0aVfEt68P,dfw rap,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158040.0
2419,Maria Webb,1716499140000,37FXw5QGFN7uwwsLy8uAc0,pop,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,217707.0
2420,Maria Webb,1716545680000,1DwzHjHVzbb3mz2xnx3Zd4,pop,Perfect Melody,Jonas Blue,159850.0
2421,Maria Webb,1716567112000,3InNdtWYQV1Wx81qST5rU1,electropop,CHARGER (ft. Charli XCX),ELIO,147368.0
2422,Maria Webb,1716630481000,1STwdocp5GlE0aLPT6CaJ6,pop,The Difference,Daya,210489.0
2423,Maria Webb,1716692830000,2kQuhkFX7uSVepCD3h29g5,dance pop,Smack That,Akon,212360.0
2424,Maria Webb,1716765811000,53kWAAfx7IopXRa31MQHB8,pop,Good Vibes,HRVY,170280.0
2425,Maria Webb,1716780742000,2ZrHbO88rM6Ijeg0aJmSzl,pop,Patient,Charlie Puth,190533.0
2426,Maria Webb,1716800752000,5yVIlYEHZxQVLyInCdldoS,pop,Impossible,James Arthur,209440.0
2427,Maria Webb,1716802269000,7865MYTYATLVWUUApjAzSW,pop,moodz (feat. 24hrs),blackbear,220588.0
2428,Maria Webb,1716878636000,3rmo8F54jFF8OgYsqTxm5d,pop,Bad Habits,Ed Sheeran,230747.0
2429,Maria Webb,1716905865000,5aYEQLm02WlSlaOv5g6sZo,pop,Love Like That,Lauv,184557.0
2430,Maria Webb,1716968830000,7g838qJvNsRt5fbHaleo2q,pop,candayapple (feat. Paul Wall & Riff Raff),blackbear,274732.0
2431,Maria Webb,1717018921000,1l4iQsOZ5sOXZPMQLvouaB,pop,Coast (feat. Anderson .Paak),Hailee Steinfeld,166720.0
2432,Maria Webb,1717096027000,3pOSvuKA8pmBG7Ar9Y5OnK,pop,Drugs & The Internet,Lauv,178560.0
2433,Maria Webb,1717097427000,66ZcOcouenzZEnzTJvoFmH,dance pop,The Sweet Escape,Gwen Stefani,246467.0
2434,Maria Webb,1717127833000,2GmPIJzviXYtkTKYYUlloB,pop,Body,Julia Michaels,180293.0
2435,Maria Webb,1717211819000,0kWQn0wLok1lawHAkGSMW9,pop,I Like That,Bazzi,158084.0
2436,Maria Webb,1717272769000,6y6jbcPG4Yn3Du4moXaenr,pop,idfc,blackbear,245172.0
2437,Maria Webb,1717348011000,6OOTj2UtduuvtiL4X4MZDF,pop,MAKE A MESS,blackbear,159734.0
2438,Maria Webb,1717385406000,07UIoWS1yspOm2W1qZ6PWX,pop,How Long - Jerry Folk Remix,Charlie Puth,196190.0
2439,Maria Webb,1717456554000,1wsZ0cp5He4Wm4yohNjwIs,pop,idfc - Tarro Remix,blackbear,248633.0
2440,Maria Webb,1717541257000,0afhq8XCExXpqazXczTSve,pop,Galway Girl,Ed Sheeran,170827.0
2441,Christopher Hernandez,1717046475000,76c4KOymiPUkWEeIIc0DQr,edm,Stranger Things (feat. OneRepublic),Kygo,178413.0
2442,Christopher Hernandez,1717129750000,7KoFHvEScguiEnD06xYtSt,edm,Payback (feat. Icona Pop),Cheat Codes,203412.0
2443,Christopher Hernandez,1717159449000,4aSfgWmRa9KsISD4Jmx7QB,edm,This Town (feat. Sasha Alex Sloan),Kygo,202280.0
2444,Christopher Hernandez,1717211165000,3nEHrvNNtgLv9rneTAYVr4,edm,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia,214071.0
2445,Christopher Hernandez,1717244888000,0q7oMII7kWTj1ZSX6GT6LU,edm,Crawl Outta Love,ILLENIUM,242012.0
2446,Christopher Hernandez,1717299387000,3UgSQu6WwrXfKKDq019IHE,edm,To Ü (feat. AlunaGeorge),Jack Ü,237000.0
2447,Christopher Hernandez,1717376092000,1vsQb8n0icvMsFnL9663LM,edm,Need Your Love (with Noah Kahan),Gryffin,205787.0
2448,Christopher Hernandez,1717447956000,4ierRI0gl4kEfK6lMKk3HM,edm,Footprints - Mokita Remix,Morgan Page,153979.0
2449,Christopher Hernandez,1717487434000,0lYBSQXN6rCTvUZvg9S0lU,edm,Let Me Love You,DJ Snake,205947.0
2450,Christopher Hernandez,1717536675000,7KoFHvEScguiEnD06xYtSt,edm,Payback (feat. Icona Pop),Cheat Codes,203412.0
2451,Christopher Hernandez,1717541044000,4gEC7He07d6cuzkQ7MSobQ,edm,Close to You (feat. PollyAnna),Steve Aoki,190400.0
2452,Christopher Hernandez,1717619446000,02FuO3zDHGFAz0yP7HHGvy,edm,Cinema - Skrillex Remix,Benny Benassi,307862.0
2453,Christopher Hernandez,1717625643000,3By9IFm4E2BvKQygT04O8g,edm,So What (feat. A R I Z O N A),Louis The Child,177476.0
2454,Christopher Hernandez,1717696845000,58jecLK0epwMLr9cy5vFUy,edm,Hold You Tonight (with Chris Lane),Gryffin,219354.0
2455,Christopher Hernandez,1717764862000,6ZpR2XFuQJSHAQwg9495KZ,edm,Mind (feat. Kai),Jack Ü,242069.0
2456,Christopher Hernandez,1717820438000,76c4KOymiPUkWEeIIc0DQr,edm,Stranger Things (feat. OneRepublic),Kygo,178413.0
2457,Christopher Hernandez,1717865013000,6NNP27VopCg9igRuWCRt6P,edm,Baby I'm A Queen,Sofi Tukker,208520.0
2458,Christopher Hernandez,1717880330000,66hayvUbTotekKU3H4ta1f,edm,Where Are Ü Now (with Justin Bieber),Jack Ü,250286.0
2459,James Skinner,1715304837000,3aSyt9938O2QVZfbkNFS4w,pop,Holiday,HRVY,207605.0
2460,James Skinner,1715390650000,7rRMmhC027ixjjXzuZYoMv,pop,All Night Long,Jonas Blue,206667.0
2461,James Skinner,1715467022000,1yxsoZCXBEcplWHsuc6wey,pop,Summer Nights,Lauv,156050.0
2462,James Skinner,1715475767000,6T6D9CIrHkALcHPafDFA6L,pop,Vibez,ZAYN,163347.0
2463,James Skinner,1715502226000,6rVNnvyNeibts1uOqdSNIw,pop,Mother,Charlie Puth,162864.0
2464,James Skinner,1715581322000,69vToJ9BMbbLlFZo7k7A7B,pop,You Are The Reason,Calum Scott,204326.0
2465,James Skinner,1715629950000,1uIwVtzdG5tZT32O9wdXk9,pop,Told You So,HRVY,177013.0
2466,James Skinner,1715693572000,3nRAW6huHTz9zGpH5hE8sk,pop,Billy,Lauv,180293.0
2467,James Skinner,1715740126000,7DnAm9FOTWE3cUvso43HhI,pop,Sweet but Psycho,Ava Max,187436.0
2468,James Skinner,1715811329000,7rRMmhC027ixjjXzuZYoMv,pop,All Night Long,Jonas Blue,206667.0
2469,James Skinner,1715850103000,56lpR8t6k2VCIYYwVVxnzD,pop,I hope your whole life sux,blackbear,179186.0
2470,James Skinner,1715865764000,4tERsdVCLtLtrGdFBf9DGC,pop,New,Daya,230880.0
2471,James Skinner,1715908502000,1ExfPZEiahqhLyajhybFeS,dance pop,The Lazy Song,Bruno Mars,189109.0
2472,James Skinner,1715934252000,7KRaFRqbUbqfelHwmWyXuS,pop,I felt that,blackbear,202589.0
2473,James Skinner,1715982767000,5itOtNx0WxtJmi1TQ3RuRd,dance pop,Giant (with Rag'n'Bone Man),Calvin Harris,229184.0
2474,James Skinner,1715999611000,2oejEp50ZzPuQTQ6v54Evp,electropop,Call You Mine,The Chainsmokers,217640.0
2475,James Skinner,1716030798000,77GXioLcswmFLd6wAqN2Eo,electropop,Fading,Shallou,283493.0
2476,James Skinner,1716032684000,7c223RltkvhN8wrxIqspM5,pop,Nobody's Perfect,Hannah Montana,200827.0
2477,James Skinner,1716048732000,1OkIpW255qLxswGyjgUL5x,pop,I feel bad,blackbear,175066.0
2478,James Skinner,1716056537000,0k2GOhqsrxDTAbFFSdNJjT,dance pop,Temperature,Sean Paul,218573.0
2479,James Skinner,1716124415000,4WghJOMjDpGdlk3b8aJIgy,pop,up at night (feat. justin bieber),Kehlani,182227.0
2480,James Skinner,1716197274000,6GBMbvX7sqyOxT5wWK4hgN,pop,Dangerously,Charlie Puth,199133.0
2481,James Skinner,1716254124000,0VhgEqMTNZwYL1ARDLLNCX,pop,Can I Be Him,James Arthur,246880.0
2482,James Skinner,1716287745000,1NpW5kyvO4XrNJ3rnfcNy3,dance pop,Wild Ones (feat. Sia),Flo Rida,232947.0
2483,James Skinner,1716349427000,5RL2Bu8rn2WiyWh9h8bPHt,pop,Bad Girl,Daya,166223.0
2484,James Skinner,1716417063000,3F7bhRhNpY4YKrwa4kGeUz,pop,Julia,Lauv,174861.0
2485,James Skinner,1716462875000,7diY4bRXZ7ca6BEGNlz3xL,pop,Molly In Mexico,Lauv,179388.0
2486,James Skinner,1716532785000,6jRq8gaZhMUyy5RclRPcAf,pop,hot girl bummer,blackbear,188344.0
2487,James Skinner,1716538282000,3e6kFdL9Xui5hUcULHrh5e,pop,Miss Me - Demo,Lauv,118920.0
2488,James Skinner,1716584728000,4nvGIQPgLnWWJUJrnRsIOX,pop,gfy (with Machine Gun Kelly),blackbear,174067.0
2489,James Skinner,1716647096000,49GFP1sA528wDMaDdQgwLo,pop,paragraphs,blackbear,169697.0
2490,James Skinner,1716651192000,7FGq80cy8juXBCD2nrqdWU,pop,Eastside (with Halsey & Khalid),benny blanco,170770.0
2491,James Skinner,1716713443000,3wuR0YSNdT9rgWfFi1lctv,pop,Million Ways,HRVY,169887.0
2492,James Skinner,1716786686000,44n97yHySt0Z9rqPaXgjCK,electropop,Sorry,Halsey,220541.0
2493,James Skinner,1716855978000,3InNdtWYQV1Wx81qST5rU1,electropop,CHARGER (ft. Charli XCX),ELIO,147368.0
2494,James Skinner,1716934859000,2Jn3wcH9TSCFMQjlWreTft,pop,Unholy (feat. Kim Petras) - ACRAZE Remix,Sam Smith,176500.0
2495,James Skinner,1716959777000,1oz3gEoNWHAS3pjwThdSJb,pop,Fake,Lauv,146375.0
2496,James Skinner,1717028303000,2fmyrECK6bdfoGven0UMZx,pop,Naked,James Arthur,233400.0
2497,James Skinner,1717104608000,4hdog9vyyqG9pcppG2Izek,pop,90210 (feat. G-Eazy),blackbear,223296.0
2498,James Skinner,1717167119000,2LvfEzzDha03Pv1z7ESGY6,pop,PINK ROLEX,blackbear,136765.0
2499,James Skinner,1717239349000,6SRsiMl7w1USE4mFqrOhHC,pop,brutal,Olivia Rodrigo,143747.0
2500,James Skinner,1717307306000,1ExfPZEiahqhLyajhybFeS,dance pop,The Lazy Song,Bruno Mars,189109.0
2501,James Skinner,1717347332000,1inAIGub1bVFLUMFkoRVBq,pop,Sweet Caroline,Sofia Carson,138989.0
2502,James Skinner,1717351466000,3MjUtNVVq3C8Fn0MP3zhXa,dance pop,...Baby One More Time,Britney Spears,211067.0
2503,James Skinner,1717382052000,1SN1vSPsr4V4tIUTR3s8YW,pop,Fast Car,Jonas Blue,212424.0
2504,James Skinner,1717451209000,7lozLnUfzcgEpMMVQI7yhA,pop,Why,Bazzi,148260.0
2505,James Skinner,1717535346000,1ySwd43oWXbrytN2BD0Mhb,dance pop,"Bailamos - From ""Wild Wild West""",Enrique Iglesias,212693.0
2506,James Skinner,1717587340000,1i36kkhmhBxf4lYJscg5zK,pop,Fantasy,Bazzi,148230.0
2507,James Skinner,1717646016000,6D7Y1ifRZYfqaTvffJ2zGT,pop,alone in a room full of people,blackbear,154814.0
2508,Natalie Mckee,1716085274000,7k7JKDjCd9zuL0iF7iWaNs,pop,Empty Cups,Charlie Puth,170947.0
2509,Natalie Mckee,1716126179000,2RqtfcLB7iOZj0zYB8Auhu,dance pop,Jealous,Nick Jonas,223107.0
2510,Natalie Mckee,1716189056000,6pmZMP2ET1OJi5rKfLO8jD,pop,3:15,Bazzi,167019.0
2511,Natalie Mckee,1716215818000,2bQhVQbV7VBzSOPo8mbkUR,electropop,Beach House,The Chainsmokers,206120.0
2512,Natalie Mckee,1716288927000,1s86nOhD2gWQ4Ii7ua5jOu,pop,Better Than This,Lauv,214824.0
2513,Natalie Mckee,1716360154000,7I5WT7DtpwSAhEeDLpZEfm,pop,All 4 Nothing (I'm So In Love),Lauv,183014.0
2514,Natalie Mckee,1716408060000,395KzBy0bkb57dEvg6cfzJ,pop,Falling Like The Stars,James Arthur,211653.0
2515,Natalie Mckee,1716448873000,7rl1z4j7MurMDnn9rHh4M2,pop,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,190453.0
2516,Natalie Mckee,1716449772000,1YcoZcEyuaOnQiZLK0cNta,pop,half alive,blackbear,195110.0
2517,Natalie Mckee,1716490043000,4XNrMwGx1SqP01sqkGTDmo,pop,One More Night,Maroon 5,219467.0
2518,Natalie Mckee,1716564871000,3nqQXoyQOWXiESFLlDF1hG,pop,Unholy (feat. Kim Petras),Sam Smith,156943.0
2519,Natalie Mckee,1716628283000,3B4etxytImrRKQgV3XHjnR,pop,Harleys In Hawaii,Katy Perry,185481.0
2520,Natalie Mckee,1716697037000,3xgT3xIlFGqZjYW9QlhJWp,pop,Dancing With A Stranger (with Normani),Sam Smith,171030.0
2521,Natalie Mckee,1716781744000,3yII7UwgLF6K5zW3xad3MP,pop,22,Taylor Swift,230960.0
2522,Natalie Mckee,1716806672000,0EcQcdcbQeVJn9fknj44Be,pop,I Like Me Better,Lauv,197437.0
2523,Natalie Mckee,1716888190000,3gBnmUHzDUxTSOZGZorlUo,pop,DRUG DEALER,blackbear,166219.0
2524,Natalie Mckee,1716920548000,7qEUFOVcxRI19tbT68JcYK,pop,Everything Has Changed,Taylor Swift,245427.0
2525,Natalie Mckee,1717002081000,1PuQTv1Kr1gzLgVeATSuh6,pop,Somebody Told Me,Charlie Puth,216053.0
2526,Natalie Mckee,1717050037000,0azC730Exh71aQlOt9Zj3y,dance pop,This Is What You Came For,Calvin Harris,222160.0
2527,Natalie Mckee,1717118858000,5wANPM4fQCJwkGd4rN57mH,pop,drivers license,Olivia Rodrigo,242013.0
2528,Natalie Mckee,1717168635000,49WWSaa9yKrvsj8PhsIWmc,pop,2021,Lauv,195952.0
2529,Natalie Mckee,1717209219000,3DarAbFujv6eYNliUTyqtz,dance pop,Kiss Me More (feat. SZA),Doja Cat,208667.0
2530,Natalie Mckee,1717290915000,7LcfRTgAVTs5pQGEQgUEzN,pop,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,201160.0
2531,Natalie Mckee,1717304299000,1SN1vSPsr4V4tIUTR3s8YW,pop,Fast Car,Jonas Blue,212424.0
2532,Natalie Mckee,1717390015000,7ArrPiY7Xhl8J1bW2Ui0qy,pop,my heart is lost,blackbear,198000.0
2533,Natalie Mckee,1717448300000,1Gl8PKu5MzKuVWEf5xc0lX,electropop,I Wish I Never Met You,Oh Wonder,179081.0
2534,Natalie Mckee,1717531539000,3nMb7ToWIxYvmaIG20z6ux,dance pop,Tonight (I'm Fuckin' You),Enrique Iglesias,232213.0
2535,Natalie Mckee,1717598909000,5cF0dROlMOK5uNZtivgu50,pop,Attention,Charlie Puth,208787.0
2536,Natalie Mckee,1717617826000,4hdog9vyyqG9pcppG2Izek,pop,90210 (feat. G-Eazy),blackbear,223296.0
2537,Natalie Mckee,1717653313000,4R2kfaDFhslZEMJqAFNpdd,pop,cardigan,Taylor Swift,239560.0
2538,Natalie Mckee,1717676341000,1oz3gEoNWHAS3pjwThdSJb,pop,Fake,Lauv,146375.0
2539,Natalie Mckee,1717747965000,14Sr5vbW1kBUuMCOBf8Oru,pop,"Free - From Disney's ""The One And Only Ivan""",Charlie Puth,228821.0
2540,Natalie Mckee,1717785579000,6BQcggOEF7ASntQACEdT2L,pop,ME BECAUSE OF YOU,HRVY,173093.0
2541,Natalie Mckee,1717855094000,5M59ILk9SfcUWu0MNj5UwU,pop,SWEAR TO GOD,blackbear,150263.0
2542,Natalie Mckee,1717873999000,3nRAW6huHTz9zGpH5hE8sk,pop,Billy,Lauv,180293.0
2543,Natalie Mckee,1717912891000,2JuIs3XJlYPy8vBO66CEkJ,pop,Star,Bazzi,169872.0
2544,Natalie Mckee,1717980326000,4tERsdVCLtLtrGdFBf9DGC,pop,New,Daya,230880.0
2545,Natalie Mckee,1718033244000,1Lim1Py7xBgbAkAys3AGAG,dance pop,Lean On,Major Lazer,176561.0
2546,Natalie Mckee,1718063363000,1SqtxmYYWT2ZpqmMlytjoa,pop,Who (feat. BTS),Lauv,180413.0
2547,Natalie Mckee,1718140140000,4jbmgIyjGoXjY01XxatOx6,pop,Dark Horse,Katy Perry,215672.0
2548,Natalie Mckee,1718225008000,3dD9yyYTQ73SZvyOygyKva,electropop,High (& Dua Lipa),Whethan,196707.0
2549,Henry Brooks,1716679200000,388kF2viiv8i9aEWIThyGT,alternative metal,Easier to Run,Linkin Park,204173.0
2550,Henry Brooks,1716724318000,0T7fLoDpZcSFYybJ3xXtgd,alternative metal,Pts.Of.Athrty - Jay Gordon Reanimation,Linkin Park,225520.0
2551,Henry Brooks,1716764139000,0HIHiUyybKHO5mHVC2oDb0,alternative metal,Ppr:kut (Cheapshot and Jubacca Reanimation) [feat. Rasco and Planet Asia],Linkin Park,206347.0
2552,Henry Brooks,1716812430000,0gmbgwZ8iqyMPmXefof8Yf,alternative metal,How You Remind Me,Nickelback,223840.0
2553,Henry Brooks,1716859843000,6n8TMVyFKoUmDc4apxceRD,alternative metal,Breaking the Habit,Linkin Park,196907.0
2554,Henry Brooks,1716905163000,3NLrRZoMF0Lx6zTlYqeIo4,alternative metal,Here Without You,3 Doors Down,238733.0
2555,Henry Brooks,1716967994000,5ghIJDpPoe3CfHMGu71E6T,grunge,Smells Like Teen Spirit,Nirvana,301920.0
2556,Henry Brooks,1717010426000,6n8TMVyFKoUmDc4apxceRD,alternative metal,Breaking the Habit,Linkin Park,196907.0
2557,Henry Brooks,1717087947000,6bz9irEuD1Ius2hcHIKRZh,alternative metal,1Stp Klosr (The Humble Brothers Reanimation) [feat. Jonathan Davis],Linkin Park,346040.0
2558,Henry Brooks,1717163211000,1Hg2egRryMkCdXqXmXki3A,alternative metal,Krwlng (Mike Shinoda Reanimation) [feat. Aaron Lewis],Linkin Park,340253.0
2559,Henry Brooks,1717217218000,0CwYG1UnRmOx8Q1EzElCIL,alternative metal,Second Chance,Shinedown,222067.0
2560,Henry Brooks,1717244524000,15VRO9CQwMpbqUYA7e6Hwg,grunge,The Man Who Sold The World,Nirvana,261093.0
2561,Henry Brooks,1717256085000,15VRO9CQwMpbqUYA7e6Hwg,grunge,The Man Who Sold The World,Nirvana,261093.0
2562,Henry Brooks,1717304841000,2oNYsdCasRRlz1shXFAz7D,alternative metal,LOST IN THE ECHO,Linkin Park,205120.0
2563,Henry Brooks,1717389001000,3zZ009FB8sc8JghwVrbLFq,alternative metal,Rebellion (feat. Daron Malakian),Linkin Park,224160.0
2564,Deborah Steele,1715478063000,07FkzikE6FuHIa8Ma7zJGc,hip hop,Lie,NF,209213.0
2565,Deborah Steele,1715482399000,0O6u0VJ46W86TxN9wgyqDj,dfw rap,I Like You (A Happier Song) (with Doja Cat),Post Malone,192841.0
2566,Deborah Steele,1715549010000,2PqSOrlabozEH6KXs7BvQr,hip hop,Let Me Go,NF,277777.0
2567,Deborah Steele,1715621225000,3EtyEzMpfKSaoVhPunvbRV,hip hop,Leave Me Alone,NF,308652.0
2568,Deborah Steele,1715657988000,5rLyYxZNzca00ENADO9m54,hip hop,When I Grow Up,NF,196800.0
2569,Deborah Steele,1715663986000,0t3ZvGKlmYmVsDzBJAXK8C,dfw rap,Goodbyes (feat. Young Thug),Post Malone,174853.0
2570,Deborah Steele,1715731803000,75ZvA4QfFiZvzhj2xkaWAh,dfw rap,I Fall Apart,Post Malone,223347.0
2571,Deborah Steele,1715777930000,4d6z0mKVcnhE5x0YWvTexh,hip hop,first order of business,Baby Keem,168759.0
2572,Deborah Steele,1715820641000,4cBlIM5AjnQ74f52Dv7T5K,hip hop,Change,NF,234074.0
2573,Deborah Steele,1715885813000,3KkXRkHbMCARz0aVfEt68P,dfw rap,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158040.0
2574,Deborah Steele,1715967451000,1Q3HtTFGxjmEljAw7Y0CaR,hip hop,Options,NF,206040.0
